id,timestamp,ip,temperature,humidity,light,timestamp_anio,timestamp_mes,timestamp_dia,timestamp_hora,timestamp_minuto,timestamp_segundo
512,2025-11-12 02:57:56.136186,192.168.1.50,3.39,73.1,0,2025,11,12,2,57,56
4385,2025-11-18 23:26:50.683224,192.168.1.50,5.36,39.1,0,2025,11,18,23,26,50
1005,2025-11-19 14:27:43.136186,192.168.1.50,19.65,72.2,49724,2025,11,19,14,27,43
655,2025-11-26 15:16:57.136186,192.168.1.50,18.67,74.9,63519,2025,11,26,15,16,57
910,2025-11-27 01:21:49.136186,192.168.1.50,6.85,44.3,0,2025,11,27,1,21,49
443,2025-11-30 18:34:04.136186,192.168.1.50,14.52,63.9,16398,2025,11,30,18,34,4
109,2025-12-01 06:43:05.136186,192.168.1.50,15.25,35.9,0,2025,12,1,6,43,5
765,2025-12-03 11:53:52.136186,192.168.1.50,24.8,75.3,8230,2025,12,3,11,53,52
4667,2024-12-15 12:04:33.683224,192.168.1.50,5.87,65.2,16868,2024,12,15,12,4,33
5966,2024-12-31 03:30:51.683224,192.168.1.50,0.88,54.1,0,2024,12,31,3,30,51
4753,2024-12-31 19:59:55.683224,192.168.1.50,12.19,58.7,63027,2024,12,31,19,59,55
1417,2025-01-05 06:01:45.683224,192.168.1.50,5.89,46.5,0,2025,1,5,6,1,45
2700,2025-01-06 15:29:32.683224,192.168.1.50,15.86,33.1,15855,2025,1,6,15,29,32
1143,2025-01-27 23:30:05.683224,192.168.1.50,11.03,30.8,0,2025,1,27,23,30,5
5096,2025-02-22 07:48:10.683224,192.168.1.50,4.93,36.8,0,2025,2,22,7,48,10
5236,2025-03-25 19:36:39.683224,192.168.1.50,26.63,61.4,22030,2025,3,25,19,36,39
3389,2025-05-13 12:37:24.683224,192.168.1.50,19.15,60.2,49410,2025,5,13,12,37,24
4669,2025-05-23 05:18:34.683224,192.168.1.50,14.91,98.5,0,2025,5,23,5,18,34
2676,2025-06-18 17:38:24.683224,192.168.1.50,28.98,69.1,60816,2025,6,18,17,38,24
1448,2025-07-27 13:40:28.683224,192.168.1.50,31.29,51.3,9657,2025,7,27,13,40,28
3725,2025-08-19 20:22:42.683224,192.168.1.50,30.2,43.4,5360,2025,8,19,20,22,42
3679,2025-09-15 18:45:52.683224,192.168.1.50,17.87,40.7,34532,2025,9,15,18,45,52
5841,2025-11-07 03:37:01.683224,192.168.1.50,14.97,71.1,0,2025,11,7,3,37,1
445,2025-11-14 22:31:29.136186,192.168.1.50,3.66,33.1,0,2025,11,14,22,31,29
772,2025-11-15 18:49:46.136186,192.168.1.50,16.64,34.1,63966,2025,11,15,18,49,46
1259,2025-11-16 15:39:28.683224,192.168.1.50,22.3,70.2,14121,2025,11,16,15,39,28
194,2025-11-19 00:26:39.136186,192.168.1.50,4.9,39.0,0,2025,11,19,0,26,39
217,2025-11-19 19:08:38.136186,192.168.1.50,22.85,64.9,22095,2025,11,19,19,8,38
1058,2025-11-20 09:28:43.136186,192.168.1.50,17.0,62.6,41142,2025,11,20,9,28,43
425,2025-11-21 16:04:02.136186,192.168.1.50,17.42,42.4,15339,2025,11,21,16,4,2
798,2025-11-27 15:20:29.136186,192.168.1.50,19.76,70.3,41459,2025,11,27,15,20,29
344,2025-12-01 00:34:01.136186,192.168.1.50,5.6,35.1,0,2025,12,1,0,34,1
1682,2024-12-05 07:51:54.683224,192.168.1.50,6.67,38.7,0,2024,12,5,7,51,54
5360,2024-12-06 10:09:47.683224,192.168.1.50,19.07,48.5,11581,2024,12,6,10,9,47
5072,2024-12-10 22:42:27.683224,192.168.1.50,12.13,30.3,0,2024,12,10,22,42,27
5008,2024-12-31 19:17:17.683224,192.168.1.50,17.01,42.7,20900,2024,12,31,19,17,17
1772,2025-01-05 03:39:25.683224,192.168.1.50,4.84,46.9,0,2025,1,5,3,39,25
2255,2025-01-19 20:51:49.683224,192.168.1.50,11.43,59.2,29893,2025,1,19,20,51,49
2686,2025-01-21 22:16:18.683224,192.168.1.50,12.02,35.3,0,2025,1,21,22,16,18
3554,2025-02-01 13:20:52.683224,192.168.1.50,11.37,94.8,1615,2025,2,1,13,20,52
1985,2025-02-07 07:16:54.683224,192.168.1.50,7.36,50.2,0,2025,2,7,7,16,54
5697,2025-02-09 04:52:11.683224,192.168.1.50,7.72,43.3,0,2025,2,9,4,52,11
2186,2025-02-10 12:22:42.683224,192.168.1.50,13.72,31.2,9928,2025,2,10,12,22,42
5340,2025-03-07 03:05:38.683224,192.168.1.50,5.26,74.8,0,2025,3,7,3,5,38
1350,2025-03-17 10:20:10.683224,192.168.1.50,21.02,49.2,57637,2025,3,17,10,20,10
2240,2025-03-20 17:43:11.683224,192.168.1.50,24.28,66.9,41272,2025,3,20,17,43,11
3010,2025-04-18 14:45:06.683224,192.168.1.50,13.99,62.0,13721,2025,4,18,14,45,6
1624,2025-05-03 08:48:00.683224,192.168.1.50,14.13,44.9,0,2025,5,3,8,48,0
5526,2025-05-13 03:39:36.683224,192.168.1.50,10.42,41.2,0,2025,5,13,3,39,36
5157,2025-05-22 04:28:45.683224,192.168.1.50,6.05,78.4,0,2025,5,22,4,28,45
4425,2025-05-30 14:12:52.683224,192.168.1.50,25.14,66.3,60772,2025,5,30,14,12,52
4094,2025-06-03 13:38:21.683224,192.168.1.50,31.97,62.7,22703,2025,6,3,13,38,21
3021,2025-06-09 17:46:46.683224,192.168.1.50,20.74,34.0,64346,2025,6,9,17,46,46
4465,2025-07-20 20:29:03.683224,192.168.1.50,20.93,63.4,32450,2025,7,20,20,29,3
2988,2025-08-05 08:08:49.683224,192.168.1.50,19.18,34.1,0,2025,8,5,8,8,49
4841,2025-08-12 01:20:27.683224,192.168.1.50,12.95,36.3,0,2025,8,12,1,20,27
4150,2025-08-12 04:44:30.683224,192.168.1.50,13.61,67.1,0,2025,8,12,4,44,30
1639,2025-09-05 10:20:13.683224,192.168.1.50,17.7,36.5,28351,2025,9,5,10,20,13
1721,2025-10-30 04:36:25.683224,192.168.1.50,9.19,69.5,0,2025,10,30,4,36,25
943,2025-11-04 14:46:43.136186,192.168.1.50,18.05,47.2,59574,2025,11,4,14,46,43
539,2025-11-05 00:53:33.136186,192.168.1.50,5.15,76.4,0,2025,11,5,0,53,33
442,2025-11-08 23:33:42.136186,192.168.1.50,16.37,61.0,0,2025,11,8,23,33,42
505,2025-11-09 21:39:05.136186,192.168.1.50,6.49,63.8,0,2025,11,9,21,39,5
831,2025-11-14 02:32:35.136186,192.168.1.50,14.14,76.9,0,2025,11,14,2,32,35
479,2025-11-17 04:47:10.136186,192.168.1.50,6.51,41.6,0,2025,11,17,4,47,10
4958,2025-11-19 02:46:48.683224,192.168.1.50,4.68,57.8,0,2025,11,19,2,46,48
774,2025-11-20 07:00:29.136186,192.168.1.50,17.15,37.3,0,2025,11,20,7,0,29
436,2025-11-21 06:43:48.136186,192.168.1.50,3.39,34.9,0,2025,11,21,6,43,48
602,2025-11-24 18:05:07.136186,192.168.1.50,17.98,37.9,13517,2025,11,24,18,5,7
886,2025-11-27 23:49:11.136186,192.168.1.50,7.45,58.5,0,2025,11,27,23,49,11
350,2025-12-03 20:51:48.136186,192.168.1.50,21.79,78.2,11855,2025,12,3,20,51,48
4603,2024-12-21 17:17:08.683224,192.168.1.50,18.53,44.2,28050,2024,12,21,17,17,8
2755,2024-12-23 21:35:09.683224,192.168.1.50,3.82,72.3,0,2024,12,23,21,35,9
2350,2025-01-09 04:51:51.683224,192.168.1.50,2.73,76.1,0,2025,1,9,4,51,51
2405,2025-01-23 10:58:35.683224,192.168.1.50,10.1,44.0,2392,2025,1,23,10,58,35
6099,2025-02-07 08:36:09.683224,192.168.1.50,5.7,54.2,3858,2025,2,7,8,36,9
2834,2025-04-02 03:26:52.683224,192.168.1.50,18.49,63.2,0,2025,4,2,3,26,52
5466,2025-05-30 00:23:31.683224,192.168.1.50,5.77,68.6,0,2025,5,30,0,23,31
5348,2025-06-10 14:36:43.683224,192.168.1.50,29.6,37.5,16265,2025,6,10,14,36,43
1634,2025-06-17 10:10:47.683224,192.168.1.50,19.63,30.8,26079,2025,6,17,10,10,47
5366,2025-06-18 07:13:25.683224,192.168.1.50,24.51,35.7,0,2025,6,18,7,13,25
5632,2025-06-20 23:58:36.683224,192.168.1.50,16.25,31.0,0,2025,6,20,23,58,36
1687,2025-07-02 07:26:27.683224,192.168.1.50,14.43,48.4,0,2025,7,2,7,26,27
5513,2025-07-04 14:07:20.683224,192.168.1.50,23.51,36.8,56756,2025,7,4,14,7,20
1578,2025-07-22 06:07:21.683224,192.168.1.50,13.13,99.4,0,2025,7,22,6,7,21
1295,2025-08-07 16:15:28.683224,192.168.1.50,26.59,31.0,33537,2025,8,7,16,15,28
5248,2025-08-18 11:37:06.683224,192.168.1.50,30.24,46.9,9740,2025,8,18,11,37,6
4294,2025-09-02 06:57:57.683224,192.168.1.50,6.52,73.1,0,2025,9,2,6,57,57
3710,2025-09-19 23:32:20.683224,192.168.1.50,18.22,39.9,0,2025,9,19,23,32,20
5897,2025-10-09 04:35:50.683224,192.168.1.50,9.64,70.4,0,2025,10,9,4,35,50
2445,2025-11-04 03:49:47.683224,192.168.1.50,16.63,34.1,0,2025,11,4,3,49,47
4019,2025-11-07 17:24:35.683224,192.168.1.50,19.52,86.3,1288,2025,11,7,17,24,35
790,2025-11-26 10:27:02.136186,192.168.1.50,18.66,89.7,2644,2025,11,26,10,27,2
706,2025-11-27 07:39:31.136186,192.168.1.50,14.7,54.2,0,2025,11,27,7,39,31
399,2025-11-28 09:26:37.136186,192.168.1.50,17.97,65.8,9589,2025,11,28,9,26,37
1194,2024-12-29 09:12:21.683224,192.168.1.50,10.56,96.5,2277,2024,12,29,9,12,21
4511,2025-01-03 20:20:56.683224,192.168.1.50,5.29,58.6,7099,2025,1,3,20,20,56
4833,2025-01-06 01:59:09.683224,192.168.1.50,3.19,32.0,0,2025,1,6,1,59,9
5168,2025-01-07 10:56:33.683224,192.168.1.50,8.82,60.0,9523,2025,1,7,10,56,33
5761,2025-01-14 13:30:53.683224,192.168.1.50,6.54,48.5,16385,2025,1,14,13,30,53
4473,2025-01-28 18:01:51.683224,192.168.1.50,16.83,36.0,29613,2025,1,28,18,1,51
1657,2025-04-02 12:58:44.683224,192.168.1.50,12.77,90.2,4252,2025,4,2,12,58,44
2896,2025-04-10 17:11:55.683224,192.168.1.50,23.34,59.0,11723,2025,4,10,17,11,55
4962,2025-04-11 02:57:22.683224,192.168.1.50,8.2,51.7,0,2025,4,11,2,57,22
5712,2025-04-14 18:10:05.683224,192.168.1.50,24.22,74.2,35557,2025,4,14,18,10,5
1887,2025-04-29 06:57:03.683224,192.168.1.50,14.36,60.5,0,2025,4,29,6,57,3
3357,2025-05-04 05:52:01.683224,192.168.1.50,13.07,45.6,0,2025,5,4,5,52,1
1803,2025-05-04 08:57:14.683224,192.168.1.50,11.85,45.0,0,2025,5,4,8,57,14
3348,2025-05-10 18:25:19.683224,192.168.1.50,24.9,44.5,53148,2025,5,10,18,25,19
3004,2025-06-06 18:15:59.683224,192.168.1.50,32.28,30.6,3679,2025,6,6,18,15,59
5356,2025-07-01 17:59:38.683224,192.168.1.50,30.88,65.8,53023,2025,7,1,17,59,38
4909,2025-07-05 06:26:55.683224,192.168.1.50,19.08,53.8,0,2025,7,5,6,26,55
1586,2025-07-07 10:57:53.683224,192.168.1.50,17.56,99.6,2647,2025,7,7,10,57,53
2548,2025-07-15 07:22:32.683224,192.168.1.50,12.09,60.7,0,2025,7,15,7,22,32
3144,2025-07-31 19:08:57.683224,192.168.1.50,20.05,67.7,14419,2025,7,31,19,8,57
1437,2025-08-03 11:04:06.683224,192.168.1.50,20.47,65.2,33880,2025,8,3,11,4,6
2805,2025-09-04 15:17:28.683224,192.168.1.50,20.85,57.3,56037,2025,9,4,15,17,28
3054,2025-09-10 01:49:10.683224,192.168.1.50,4.0,63.7,0,2025,9,10,1,49,10
3113,2025-09-25 02:36:27.683224,192.168.1.50,12.7,35.9,0,2025,9,25,2,36,27
4293,2025-09-28 18:06:47.683224,192.168.1.50,22.2,51.2,16747,2025,9,28,18,6,47
894,2025-11-10 17:23:03.136186,192.168.1.50,13.98,39.1,34230,2025,11,10,17,23,3
734,2025-11-12 18:57:49.136186,192.168.1.50,16.99,45.5,52365,2025,11,12,18,57,49
2513,2024-12-29 12:30:06.683224,192.168.1.50,10.57,62.5,15252,2024,12,29,12,30,6
1427,2024-12-31 18:36:32.683224,192.168.1.50,13.49,39.8,62813,2024,12,31,18,36,32
3689,2025-01-21 16:44:41.683224,192.168.1.50,15.15,42.8,25101,2025,1,21,16,44,41
4002,2025-01-31 12:51:42.683224,192.168.1.50,14.34,30.5,17366,2025,1,31,12,51,42
3879,2025-01-31 13:48:38.683224,192.168.1.50,13.83,31.9,36606,2025,1,31,13,48,38
1540,2025-03-08 12:17:58.683224,192.168.1.50,15.17,76.6,39221,2025,3,8,12,17,58
5140,2025-03-24 03:17:15.683224,192.168.1.50,2.77,90.2,0,2025,3,24,3,17,15
1492,2025-03-28 01:42:44.683224,192.168.1.50,15.94,62.9,0,2025,3,28,1,42,44
4876,2025-04-09 05:56:52.683224,192.168.1.50,14.82,45.7,0,2025,4,9,5,56,52
4138,2025-04-12 17:47:43.683224,192.168.1.50,20.97,45.5,57256,2025,4,12,17,47,43
4643,2025-04-29 01:59:38.683224,192.168.1.50,6.52,68.2,0,2025,4,29,1,59,38
2427,2025-04-29 06:52:18.683224,192.168.1.50,9.12,45.6,0,2025,4,29,6,52,18
5212,2025-05-11 08:44:11.683224,192.168.1.50,12.24,54.0,0,2025,5,11,8,44,11
5331,2025-05-19 04:09:25.683224,192.168.1.50,16.99,53.0,0,2025,5,19,4,9,25
3104,2025-06-07 03:35:53.683224,192.168.1.50,15.31,86.6,0,2025,6,7,3,35,53
2108,2025-06-26 18:49:57.683224,192.168.1.50,19.86,69.2,51150,2025,6,26,18,49,57
5669,2025-06-29 11:06:38.683224,192.168.1.50,20.28,46.2,6572,2025,6,29,11,6,38
1287,2025-07-19 13:07:40.683224,192.168.1.50,27.41,55.3,5771,2025,7,19,13,7,40
1960,2025-07-20 23:49:00.683224,192.168.1.50,17.96,67.6,0,2025,7,20,23,49,0
1939,2025-08-01 20:14:59.683224,192.168.1.50,18.18,56.2,60217,2025,8,1,20,14,59
5594,2025-08-05 10:26:00.683224,192.168.1.50,28.23,61.7,26800,2025,8,5,10,26,0
2286,2025-08-19 19:03:34.683224,192.168.1.50,23.03,61.4,53260,2025,8,19,19,3,34
2139,2025-09-01 21:55:19.683224,192.168.1.50,12.8,55.9,36140,2025,9,1,21,55,19
2028,2025-09-08 03:23:07.683224,192.168.1.50,4.95,51.9,0,2025,9,8,3,23,7
4334,2025-09-25 20:53:59.683224,192.168.1.50,20.46,78.4,30506,2025,9,25,20,53,59
2517,2025-10-02 11:50:08.683224,192.168.1.50,18.5,41.9,44274,2025,10,2,11,50,8
1080,2025-11-07 17:37:12.136186,192.168.1.50,17.72,67.5,26205,2025,11,7,17,37,12
3996,2025-11-12 07:52:52.683224,192.168.1.50,13.92,88.1,0,2025,11,12,7,52,52
115,2025-11-16 22:23:22.136186,192.168.1.50,14.42,66.4,0,2025,11,16,22,23,22
1081,2025-11-17 05:39:23.136186,192.168.1.50,1.35,93.8,0,2025,11,17,5,39,23
675,2025-11-18 16:35:05.136186,192.168.1.50,16.49,59.2,33758,2025,11,18,16,35,5
2487,2025-11-22 03:25:31.683224,192.168.1.50,9.54,62.8,0,2025,11,22,3,25,31
971,2025-11-25 14:30:09.136186,192.168.1.50,17.06,32.8,27599,2025,11,25,14,30,9
4306,2025-11-27 00:13:11.683224,192.168.1.50,12.91,97.4,0,2025,11,27,0,13,11
996,2025-11-27 18:57:58.136186,192.168.1.50,12.63,76.9,28323,2025,11,27,18,57,58
694,2025-12-02 23:57:27.136186,192.168.1.50,8.09,45.2,0,2025,12,2,23,57,27
3245,2024-12-29 08:44:28.683224,192.168.1.50,5.79,49.2,24514,2024,12,29,8,44,28
2047,2025-01-11 16:00:26.683224,192.168.1.50,7.78,73.4,14743,2025,1,11,16,0,26
3938,2025-01-14 20:35:19.683224,192.168.1.50,15.09,53.6,20924,2025,1,14,20,35,19
3756,2025-01-17 09:06:15.683224,192.168.1.50,16.72,51.4,10214,2025,1,17,9,6,15
4918,2025-02-25 12:30:57.683224,192.168.1.50,18.25,32.6,16427,2025,2,25,12,30,57
5658,2025-03-16 18:29:02.683224,192.168.1.50,13.62,43.4,34556,2025,3,16,18,29,2
5266,2025-04-13 23:21:11.683224,192.168.1.50,9.88,47.6,0,2025,4,13,23,21,11
4143,2025-05-21 07:32:34.683224,192.168.1.50,8.6,46.9,0,2025,5,21,7,32,34
1991,2025-07-13 19:34:00.683224,192.168.1.50,23.68,44.0,56688,2025,7,13,19,34,0
5532,2025-08-25 10:07:10.683224,192.168.1.50,22.1,32.2,22517,2025,8,25,10,7,10
2207,2025-09-07 04:12:44.683224,192.168.1.50,10.01,52.9,0,2025,9,7,4,12,44
4989,2025-09-10 09:48:26.683224,192.168.1.50,23.2,46.5,43023,2025,9,10,9,48,26
1496,2025-09-18 01:10:29.683224,192.168.1.50,5.35,66.4,0,2025,9,18,1,10,29
5099,2025-09-21 18:31:39.683224,192.168.1.50,12.02,50.0,30212,2025,9,21,18,31,39
4619,2025-09-30 09:58:46.683224,192.168.1.50,23.37,32.8,46553,2025,9,30,9,58,46
4042,2025-10-18 01:36:47.683224,192.168.1.50,14.35,33.5,0,2025,10,18,1,36,47
4022,2025-10-20 04:02:19.683224,192.168.1.50,7.61,60.5,0,2025,10,20,4,2,19
4129,2025-11-05 07:46:51.683224,192.168.1.50,17.84,43.0,0,2025,11,5,7,46,51
721,2025-11-07 19:27:01.136186,192.168.1.50,13.5,54.2,22227,2025,11,7,19,27,1
216,2025-11-10 01:10:51.136186,192.168.1.50,15.18,45.0,0,2025,11,10,1,10,51
913,2025-11-11 14:20:20.136186,192.168.1.50,10.35,32.1,19453,2025,11,11,14,20,20
574,2025-11-11 23:32:28.136186,192.168.1.50,8.72,55.2,0,2025,11,11,23,32,28
289,2025-11-17 05:26:05.136186,192.168.1.50,10.77,93.1,0,2025,11,17,5,26,5
4556,2025-11-21 04:35:31.683224,192.168.1.50,15.49,35.4,0,2025,11,21,4,35,31
704,2025-12-01 16:34:31.136186,192.168.1.50,19.73,86.5,2924,2025,12,1,16,34,31
5433,2025-12-02 12:18:33.683224,192.168.1.50,19.09,73.9,27578,2025,12,2,12,18,33
4255,2024-12-10 23:15:43.683224,192.168.1.50,0.85,74.4,0,2024,12,10,23,15,43
4970,2024-12-19 18:42:33.683224,192.168.1.50,15.03,47.2,29709,2024,12,19,18,42,33
3754,2024-12-23 03:29:51.683224,192.168.1.50,3.9,49.3,0,2024,12,23,3,29,51
3152,2025-02-14 14:11:19.683224,192.168.1.50,13.25,42.5,59329,2025,2,14,14,11,19
1191,2025-02-18 07:31:37.683224,192.168.1.50,-0.13,72.2,0,2025,2,18,7,31,37
1981,2025-03-04 05:23:18.683224,192.168.1.50,10.47,79.8,0,2025,3,4,5,23,18
5267,2025-03-06 03:07:22.683224,192.168.1.50,17.55,51.4,0,2025,3,6,3,7,22
2851,2025-03-14 09:33:33.683224,192.168.1.50,21.97,73.6,38128,2025,3,14,9,33,33
3932,2025-04-03 14:14:08.683224,192.168.1.50,18.37,34.3,61048,2025,4,3,14,14,8
5282,2025-04-12 19:55:55.683224,192.168.1.50,16.16,58.9,27957,2025,4,12,19,55,55
4014,2025-04-14 08:12:58.683224,192.168.1.50,17.44,71.4,0,2025,4,14,8,12,58
3971,2025-04-22 00:34:01.683224,192.168.1.50,5.95,66.6,0,2025,4,22,0,34,1
1802,2025-05-10 09:57:01.683224,192.168.1.50,16.71,32.0,53291,2025,5,10,9,57,1
3661,2025-05-24 21:10:17.683224,192.168.1.50,25.73,73.6,19319,2025,5,24,21,10,17
2288,2025-06-08 04:13:56.683224,192.168.1.50,17.3,48.9,0,2025,6,8,4,13,56
4353,2025-06-08 20:46:22.683224,192.168.1.50,31.23,57.8,46026,2025,6,8,20,46,22
1445,2025-06-11 11:46:37.683224,192.168.1.50,28.72,64.4,38981,2025,6,11,11,46,37
1743,2025-06-17 10:18:33.683224,192.168.1.50,23.22,52.2,38848,2025,6,17,10,18,33
3286,2025-06-24 02:44:08.683224,192.168.1.50,15.46,62.4,0,2025,6,24,2,44,8
4846,2025-07-04 03:20:23.683224,192.168.1.50,22.93,67.2,0,2025,7,4,3,20,23
5871,2025-07-04 17:05:14.683224,192.168.1.50,27.69,30.6,64094,2025,7,4,17,5,14
1240,2025-07-06 03:29:42.683224,192.168.1.50,11.94,31.9,0,2025,7,6,3,29,42
2401,2025-07-22 22:46:13.683224,192.168.1.50,13.17,33.1,0,2025,7,22,22,46,13
1636,2025-08-01 12:10:18.683224,192.168.1.50,26.74,39.3,26471,2025,8,1,12,10,18
2967,2025-08-01 21:51:00.683224,192.168.1.50,25.68,39.9,12125,2025,8,1,21,51,0
4284,2025-08-07 14:09:37.683224,192.168.1.50,18.35,98.1,4739,2025,8,7,14,9,37
2199,2025-08-20 21:17:08.683224,192.168.1.50,24.51,97.1,5000,2025,8,20,21,17,8
3233,2025-08-31 08:41:20.683224,192.168.1.50,22.11,51.9,0,2025,8,31,8,41,20
4547,2025-09-02 08:45:45.683224,192.168.1.50,5.0,73.1,0,2025,9,2,8,45,45
5596,2025-09-12 10:32:07.683224,192.168.1.50,19.16,75.0,58567,2025,9,12,10,32,7
2983,2025-09-15 22:57:48.683224,192.168.1.50,17.88,30.4,0,2025,9,15,22,57,48
5964,2025-10-06 19:29:33.683224,192.168.1.50,14.48,42.9,47795,2025,10,6,19,29,33
4695,2025-10-12 10:23:31.683224,192.168.1.50,20.67,75.6,24231,2025,10,12,10,23,31
543,2025-11-10 01:06:29.136186,192.168.1.50,14.71,99.0,0,2025,11,10,1,6,29
557,2025-11-14 08:19:05.136186,192.168.1.50,15.32,68.7,58220,2025,11,14,8,19,5
935,2025-11-14 10:29:26.136186,192.168.1.50,19.85,50.4,55451,2025,11,14,10,29,26
4920,2025-11-16 18:49:09.683224,192.168.1.50,21.28,98.7,2905,2025,11,16,18,49,9
105,2025-11-24 04:29:53.136186,192.168.1.50,3.23,33.0,0,2025,11,24,4,29,53
473,2025-11-24 18:32:36.136186,192.168.1.50,20.93,96.1,1012,2025,11,24,18,32,36
591,2025-11-25 10:33:44.136186,192.168.1.50,13.41,30.5,53441,2025,11,25,10,33,44
1668,2025-01-07 11:51:45.683224,192.168.1.50,14.13,34.4,37252,2025,1,7,11,51,45
3649,2025-01-12 00:44:43.683224,192.168.1.50,4.59,49.0,0,2025,1,12,0,44,43
1968,2025-02-05 08:24:36.683224,192.168.1.50,3.15,92.2,3285,2025,2,5,8,24,36
3163,2025-02-13 00:10:33.683224,192.168.1.50,1.95,46.4,0,2025,2,13,0,10,33
4967,2025-02-15 23:33:36.683224,192.168.1.50,3.13,73.4,0,2025,2,15,23,33,36
4751,2025-03-08 22:11:26.683224,192.168.1.50,8.43,39.0,0,2025,3,8,22,11,26
4799,2025-03-16 19:55:09.683224,192.168.1.50,12.18,66.0,17434,2025,3,16,19,55,9
5965,2025-03-18 10:43:13.683224,192.168.1.50,12.84,48.0,61760,2025,3,18,10,43,13
1538,2025-03-29 18:34:06.683224,192.168.1.50,23.61,32.1,17585,2025,3,29,18,34,6
5633,2025-04-09 11:00:07.683224,192.168.1.50,22.69,57.1,51012,2025,4,9,11,0,7
5765,2025-04-14 04:29:01.683224,192.168.1.50,7.94,49.9,0,2025,4,14,4,29,1
1123,2025-04-18 01:30:20.683224,192.168.1.50,18.76,68.3,0,2025,4,18,1,30,20
4792,2025-05-02 11:18:49.683224,192.168.1.50,20.84,30.6,51947,2025,5,2,11,18,49
2663,2025-05-05 18:17:32.683224,192.168.1.50,12.38,72.5,15364,2025,5,5,18,17,32
4429,2025-05-09 23:47:02.683224,192.168.1.50,15.68,62.5,0,2025,5,9,23,47,2
2417,2025-05-12 17:34:43.683224,192.168.1.50,12.61,74.3,22171,2025,5,12,17,34,43
1495,2025-05-15 23:18:48.683224,192.168.1.50,5.55,47.6,0,2025,5,15,23,18,48
3371,2025-05-20 12:36:24.683224,192.168.1.50,16.74,41.6,21452,2025,5,20,12,36,24
2324,2025-06-09 05:57:30.683224,192.168.1.50,25.96,65.6,0,2025,6,9,5,57,30
1377,2025-06-29 06:44:54.683224,192.168.1.50,15.37,41.7,0,2025,6,29,6,44,54
1261,2025-08-03 11:30:38.683224,192.168.1.50,32.86,34.6,15998,2025,8,3,11,30,38
5029,2025-08-10 03:17:26.683224,192.168.1.50,23.8,33.1,0,2025,8,10,3,17,26
3800,2025-08-11 04:36:11.683224,192.168.1.50,23.12,64.4,0,2025,8,11,4,36,11
4754,2025-08-16 08:36:43.683224,192.168.1.50,17.56,55.4,0,2025,8,16,8,36,43
2352,2025-09-01 17:18:33.683224,192.168.1.50,23.64,71.4,34002,2025,9,1,17,18,33
5859,2025-09-03 02:04:12.683224,192.168.1.50,6.61,46.0,0,2025,9,3,2,4,12
5124,2025-09-10 06:50:43.683224,192.168.1.50,17.01,65.5,0,2025,9,10,6,50,43
3280,2025-10-02 04:14:00.683224,192.168.1.50,6.43,58.6,0,2025,10,2,4,14,0
24,2025-10-23 14:03:01.930698,10.207.51.79,24.0,40.0,2457,2025,10,23,14,3,1
570,2025-11-06 18:40:19.136186,192.168.1.50,19.39,72.0,32590,2025,11,6,18,40,19
438,2025-11-11 11:35:05.136186,192.168.1.50,24.46,58.9,18392,2025,11,11,11,35,5
633,2025-11-20 19:07:41.136186,192.168.1.50,20.58,51.8,40619,2025,11,20,19,7,41
301,2025-11-25 18:55:49.136186,192.168.1.50,18.16,98.3,1418,2025,11,25,18,55,49
2015,2025-12-02 16:17:04.683224,192.168.1.50,10.52,37.7,58861,2025,12,2,16,17,4
288,2025-12-03 17:28:34.136186,192.168.1.50,21.06,68.3,1650,2025,12,3,17,28,34
5307,2024-12-15 05:15:47.683224,192.168.1.50,10.78,77.1,0,2024,12,15,5,15,47
4668,2024-12-18 02:00:38.683224,192.168.1.50,4.84,76.3,0,2024,12,18,2,0,38
4275,2025-01-28 10:29:40.683224,192.168.1.50,19.93,50.0,18726,2025,1,28,10,29,40
2554,2025-03-02 13:34:44.683224,192.168.1.50,22.49,96.8,2669,2025,3,2,13,34,44
3002,2025-04-15 11:05:56.683224,192.168.1.50,26.71,67.6,19137,2025,4,15,11,5,56
1481,2025-05-10 22:00:19.683224,192.168.1.50,13.93,77.0,0,2025,5,10,22,0,19
2625,2025-06-06 01:47:10.683224,192.168.1.50,20.11,42.0,0,2025,6,6,1,47,10
5945,2025-06-07 14:45:32.683224,192.168.1.50,19.36,50.8,52710,2025,6,7,14,45,32
2665,2025-06-10 06:51:29.683224,192.168.1.50,23.95,69.2,0,2025,6,10,6,51,29
5420,2025-07-03 16:07:04.683224,192.168.1.50,29.23,40.0,43198,2025,7,3,16,7,4
3908,2025-07-09 00:32:55.683224,192.168.1.50,20.98,47.1,0,2025,7,9,0,32,55
5520,2025-07-11 22:30:21.683224,192.168.1.50,19.23,64.1,0,2025,7,11,22,30,21
2317,2025-07-31 07:31:41.683224,192.168.1.50,23.01,35.3,0,2025,7,31,7,31,41
1198,2025-08-11 07:34:18.683224,192.168.1.50,16.42,38.3,0,2025,8,11,7,34,18
1962,2025-09-26 05:55:49.683224,192.168.1.50,10.31,33.8,0,2025,9,26,5,55,49
6059,2025-09-30 18:34:49.683224,192.168.1.50,10.08,96.4,2422,2025,9,30,18,34,49
1206,2025-10-09 17:14:29.683224,192.168.1.50,15.76,36.2,64349,2025,10,9,17,14,29
